# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 3 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-52194
# Timestamp: Mon, 30-Aug-2021 13:20:31
Gene ID	Gene Name	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal' .foldChange	'HER2 Positive Breast Carcinoma; breast carcinoma' vs 'normal'.pValue	'non-triple-negative breast cancer; breast carcinoma' vs 'normal' .foldChange	'non-triple-negative breast cancer; breast carcinoma' vs 'normal'.pValue	'triple-negative breast cancer; breast carcinoma' vs 'normal' .foldChange	'triple-negative breast cancer; breast carcinoma' vs 'normal'.pValue
ENSG00000269376	AL356740.3	1.0	0.506716844749873	1.5	0.201901335108004	1.3	0.35600248574744
ENSG00000269378	AC022149.1	-0.3	0.615490817808975	-0.2	0.71891701463554	1.1	0.0304313750333032
ENSG00000269386	RAB11B-AS1	-0.2	0.832766770991346	-0.3	0.717875411295725	-0.6	0.413407791640375
ENSG00000269387	AL365205.4			2.7	0.099524289410108	2.9	0.10186036473276
ENSG00000269388	AC018755.3	1.2	0.375799308688281	1.3	0.284001642066787	0.4	0.809120705275986
ENSG00000269391	AC010139.1			2.0	0.233680722196076	2.5	0.133934163155816
ENSG00000269392	AC008655.2			0.1	0.941280038621819	1.2	0.352319627834905
ENSG00000269397	AC011503.2	3.7	1.29299239299959E-4	3.1	5.53560740119511E-5	2.8	0.00153472548301134
ENSG00000269399	AC008764.6	0.4	0.691458601748186			0.9	0.223870993245343
ENSG00000269400	AC008734.2			1.0	0.531142793101713	1.5	0.370730822601385
ENSG00000269404	SPIB	1.7	0.0297752229121485	0.4	0.626436999291867	1.7	0.0179184171481782
ENSG00000269416	LINC01224			4.8	1.6239574489328E-4	5.2	6.645418571204E-5
ENSG00000269420	PLA2G4C-AS1			-0.2	0.893873525971701	1.0	0.45575007334009
ENSG00000269421	AC011503.3			2.8	0.0279735036991707	2.2	0.147232988041855
ENSG00000269425	AC104521.1			-1.3	0.39924648105564		
ENSG00000269427	AC024075.3	1.1	0.295778173349574	1.1	0.116671985630989	1.4	0.0624958730476739
ENSG00000269431	BNIP3P8	4.7	7.48929931353704E-4	4.0	0.00178980265510445	2.6	0.125284637679156
ENSG00000269439	AC010618.3	-0.7	0.509338368313478			0.3	0.658781206443809
ENSG00000269444	AC011491.2			2.7	0.0954084900142482	3.5	0.0421664250498629
ENSG00000269446	AC006967.3			2.4	0.151999981138432		
ENSG00000269463	AP001160.4	-1.0	0.535509290647636	-0.7	0.540252070799928	-1.1	0.42599247678604
ENSG00000269473	AC012313.8	0.2	0.861625362816083	1.4	0.107735334820609	2.1	0.0456471136847836
ENSG00000269481	AC010319.4	-0.2	0.918407773367634	-1.3	0.309619624600673	0.2	0.896767001244111
ENSG00000269486	ERVK9-11	2.6	0.0299468595703431	1.5	0.198762074177627	2.3	0.0489316385301193
ENSG00000269487	AC008635.2	0.4	0.780924547783049	-0.6	0.680416833771541	0.4	0.80596945339408
ENSG00000269489	AL589765.6	3.2	0.0799844516165098				
ENSG00000269495	AC011483.2			2.3	0.0641549607893747	2.4	0.0797672563142415
ENSG00000269504	AC003973.1					4.0	0.0147874316571163
ENSG00000269506	AC110792.2	4.8	4.44673557559405E-7	2.8	0.0053573396371878	2.8	0.00853934987290588
ENSG00000269514	AC024257.3	4.1	2.60306914991264E-4	3.9	5.60862732222035E-5	5.1	2.09485824820608E-7
ENSG00000269516	CYP4F23P	1.1	0.326725529726385	1.9	0.0333213721535751	-0.1	0.90583037444482
ENSG00000269526	ERVV-1	4.1	0.0149859704252605	3.6	0.0207286919161129	4.2	0.00897497694861189
ENSG00000269533	AC003002.3	1.3	0.4857752673158	1.5	0.265799833844694		
ENSG00000269534	AC011466.3	1.4	0.387411458164323	2.2	0.0447054312492324	3.2	0.00763588362791065
ENSG00000269535	AC010320.5	4.1	1.33775736568059E-4	3.2	0.00171477241307674	2.7	0.039969844565248
ENSG00000269540	AC010624.4			2.1	0.0617640655868554	2.0	0.187761825508106
ENSG00000269543	AC074135.2			2.4	0.116008742354617	2.9	0.0676038964150404
ENSG00000269552	OR7A8P					2.2	0.211410155602013
ENSG00000269553	U62631.1			2.0	0.2094033922485	2.2	0.187370137689607
ENSG00000269556	TMEM185A	0.3	0.520232337100051	1.4	0.00726915807833979	0.9	0.150851272580924
ENSG00000269559	AC093677.2	-2.7	0.0414871983665529	-2.6	0.0211615832302885	-3.1	0.0134601074090572
ENSG00000269560	AC010422.4	3.3	0.0479168896615578	3.4	0.0152063123510622	3.4	0.0273789849194502
ENSG00000269564	AC008753.2			1.6	0.346242835188555		
ENSG00000269565	GPR32P1			2.6	0.08976585091324	3.4	0.0346292686353393
ENSG00000269570	AP001350.1	4.0	4.67623143801364E-4	3.1	3.94391685260284E-4	2.8	0.00744654096200533
ENSG00000269580	SIGLEC27P			3.7	0.00874190316448153	4.2	0.0119863947366098
ENSG00000269588	AC011500.2			4.0	0.00470956014966311	4.1	0.0124060265885099
ENSG00000269609	RPARP-AS1	0.1	0.865641572299428	1.0	0.110946919439887	-0.1	0.838911809544449
ENSG00000269621	AL589765.7					2.7	0.144863508277228
ENSG00000269622	TP53TG3HP			3.1	0.043506011956547	2.7	0.147076187088819
ENSG00000269637	RPL12P41					3.0	0.109614926585933
ENSG00000269646	AC010487.1	2.4	0.175091228101422	2.4	0.120323127175007	3.1	0.051808053098155
ENSG00000269651	AC022146.1			2.5	0.129275959740546	3.5	0.0351441792366029
ENSG00000269652	AC011510.1	-1.7	0.292480666148019	-1.1	0.343059266506461	-1.1	0.405623471057357
ENSG00000269653	AC011479.4	1.6	0.331541251763423	2.0	0.0799194233292438	2.6	0.0529506681929796
ENSG00000269656	NOP53-AS1	-1.3	0.387687868506172	-1.6	0.0924121922803137	-0.8	0.481193191093384
ENSG00000269662	BNIP3P39	4.2	0.00286156281293221	3.3	0.00487102664504112	1.8	0.220648458324579
ENSG00000269667	AC092723.1			2.2	0.209861200651033		
ENSG00000269678	OR7A18P					3.8	0.0243833723079595
ENSG00000269680	AC008760.1	-1.7	0.0608284786733452	-0.3	0.60685861612036	-1.5	0.132953063871745
ENSG00000269681	AC063977.7			3.0	0.0576278776153685	3.1	0.0965754787184928
ENSG00000269688	AC008982.2	1.2	0.373907760651069	0.5	0.657019862719721	1.0	0.342679667840608
ENSG00000269693	AC010422.6	2.2	0.0106291024013596	2.3	9.05384410391588E-5	2.0	0.00643964358618948
ENSG00000269694	AC005197.1			0.6	0.635373128540372	2.1	0.0417354651232926
ENSG00000269696	AC005498.3	1.2	0.273530295345671	1.4	0.145064448617528	1.9	0.0396659049975873
ENSG00000269699	ZIM2			1.0	0.339500648786816	2.7	0.01609250601498
ENSG00000269713	NBPF9	0.5	0.445797107958558	1.0	0.0465171295134156	0.4	0.455666350921773
ENSG00000269720	CCDC194	-2.7	0.0872041190569572	-1.6	0.176739904929668	-0.4	0.712546885992667
ENSG00000269729	AC006262.2			3.6	0.0169442601955405	4.2	0.011925288330485
ENSG00000269736	AC010319.5					2.2	0.210697230092269
ENSG00000269737	AL691432.1	1.4	0.159179447955471	1.4	0.10176208303774	0.2	0.849869704616369
ENSG00000269741	AC011473.4			0.9	0.466975534915028	2.9	0.0132543802294466
ENSG00000269742	BNIP3P29	4.1	0.0155630262771313				
ENSG00000269743	SLC25A53	0.2	0.736625842306476	0.1	0.783355540786527	0.2	0.630279353347472
ENSG00000269755	AC008758.6			1.1	0.503322905967863		
ENSG00000269761	AC025278.2			3.7	0.0086761905390725	3.9	0.0202098474499211
ENSG00000269765	AC011492.1	1.0	0.480767445183389	1.3	0.162459490480137	0.6	0.605695690757601
ENSG00000269787	OR7A3P					4.1	0.0185283182009181
ENSG00000269793	ZIM2-AS1	1.5	0.405761758599104	0.3	0.853600022530458	2.6	0.0466602522217783
ENSG00000269794	AC010642.1	0.3	0.888557860856293	0.4	0.770967535250007	1.7	0.161514440888048
ENSG00000269799	AC008737.3					3.2	0.0698848336821596
ENSG00000269800	PLEKHA3P1	0.5	0.725011064915655	-1.3	0.37183437819278	-0.9	0.54904413297488
ENSG00000269806	BICRA-AS1	4.9	0.00138308301423604	4.2	0.00391224319849283	4.5	0.00384203908527003
ENSG00000269814	ENSG00000269814			2.3	0.188631335897925		
ENSG00000269815	AC010463.3	-0.1	0.978456284025691	-0.5	0.618132067567426	-1.1	0.358244013652203
ENSG00000269821	KCNQ1OT1	3.9	2.78060809343734E-13	2.3	8.32659476658287E-5	3.1	7.99596535853092E-8
ENSG00000269825	AC022150.4	1.8	0.00461258131240244	1.3	0.00905103164882325	1.4	0.0036749058419915
ENSG00000269826	AC092327.2					4.0	0.0110132282347533
ENSG00000269834	ZNF528-AS1	1.0	0.125266044671525	2.3	2.9132710282235E-5	1.8	1.4598033107413E-4
ENSG00000269836	AC020913.3			2.3	0.125237506421825		
ENSG00000269837	IPO5P1	0.8	0.225697246370219	0.7	0.156510080393172		
ENSG00000269842	AC011453.1			2.6	0.0331136459356215	3.3	0.0253768043820078
ENSG00000269843	AC008537.2	0.1	0.974293942758594	-1.1	0.15936153497727	-0.8	0.359045005760187
ENSG00000269845	AC092364.2	4.0	1.32090073780895E-5	2.8	9.15901431692866E-4	2.5	0.0106214088515407
ENSG00000269846	AL136172.1			2.6	0.0973658831817853		
ENSG00000269855	RNF225			1.4	0.36811050928619		
ENSG00000269858	EGLN2	0.6	0.504298856735335	0.6	0.23698930803745	-0.1	0.892784792278832
ENSG00000269867	AC010326.4	-2.3	0.0102064620515913	-0.7	0.262375076348098	-2.4	0.00455643037056046
ENSG00000269873	AC245884.10	3.7	0.0296762639016394	3.6	0.0148643404660828	3.7	0.0209922116769395
ENSG00000269887	AL391001.1	1.8	0.00753642452159118	2.5	9.46913970910641E-4	-0.5	0.535998198612253
ENSG00000269889	AC078802.1	1.1	0.473507381222291	1.6	0.173132090663571	1.3	0.349877199669683
ENSG00000269890	ENSG00000269890	2.1	0.0333699590706952	1.2	0.186597434755034	1.6	0.0658463264499075
ENSG00000269891	ARHGAP19-SLIT1	2.0	0.254098330910742	2.2	0.0983416050197222	2.6	0.0941567021275653
ENSG00000269892	AC125494.2	-1.5	0.426724823666537	-0.9	0.486115369621173	-0.8	0.600304534168349
ENSG00000269893	SNHG8	-1.7	6.50255234752548E-7	-1.2	0.00626468213242035	-2.0	0.00326836827903528
ENSG00000269894	AC018809.1	0.2	0.902840064689596	-0.1	0.928267701699998	-1.2	0.330072113757224
ENSG00000269895	AP000654.1			3.9	0.00888519148393318		
ENSG00000269896	AL513477.1	-2.1	0.0131121004580745	-0.7	0.219833301490679	-1.4	0.04296465474609
ENSG00000269898	AC018695.2			2.5	0.143003889925312		
ENSG00000269899	AC025857.2	2.7	5.47908530165647E-4	0.7	0.393999349204974	0.6	0.558887150030385
ENSG00000269901	AC010531.5	0.8	0.512887801432317	0.6	0.571961062131928	1.0	0.343360564571434
ENSG00000269902	AC234772.2	0.8	0.476112343558682	-0.9	0.357874902849962	-0.2	0.88093365658541
ENSG00000269903	AC025165.4	0.3	0.86257141597981	0.7	0.60616808411581	-0.1	0.93774312035062
ENSG00000269904	MAP2K4P1	3.0	0.0681251434351811	2.3	0.126836919674119	3.1	0.0502142588994816
ENSG00000269906	AL606834.1	-1.9	0.0449612045238025	-2.2	0.00513136583838023	-2.1	0.0298829323861925
ENSG00000269907	PTMAP11			1.6	0.339035463258249	2.9	0.078197061738802
ENSG00000269910	AL049840.4	0.3	0.843359891606096	-0.5	0.660232680222732	-2.3	0.143812188229853
ENSG00000269918	AF131215.6	-0.1	0.899034006824469	-0.2	0.858419298524719	-0.7	0.331286778501734
ENSG00000269919	AL022067.1	3.1	0.00291932875384007	0.1	0.945717640174865	1.7	0.157143238708084
ENSG00000269921	AC068620.1	2.0	0.10428756422337	1.4	0.187417862139615	1.2	0.316597261854249
ENSG00000269924	AC024451.4	3.0	0.00664337320749643	1.3	0.230974251068781	2.0	0.0699130023375809
ENSG00000269925	Z98884.2	0.8	0.472672136712143	-0.3	0.787545798295506	-0.8	0.464707807769275
ENSG00000269927	AC004817.3	1.5	0.380311416265939	1.3	0.350618728242934	3.0	0.0161323911098134
ENSG00000269929	MIRLET7A1HG	2.5	0.0190677993896748	1.4	0.102795919892888	1.4	0.150475671588151
ENSG00000269931	AL078623.1			4.2	0.00329714185503353	5.6	6.78595206079409E-5
ENSG00000269933	AL031429.2	1.8	0.307494959978392	2.7	0.0249706742908331	0.9	0.587513122050428
ENSG00000269934	AL353593.1	1.3	0.46173169686825	1.9	0.152833185310832		
ENSG00000269938	AC068790.2	5.6	1.62952326442343E-5	5.0	2.24067398282651E-5	4.6	6.39585774439373E-4
ENSG00000269940	AL049840.5	-0.9	0.433231713486902	-2.1	0.046380701986683	-2.9	0.0225151302752396
ENSG00000269944	AP001267.4					2.2	0.188041397845408
ENSG00000269945	AC004817.4	3.7	0.0310922330365693	3.7	0.00994879638223821	3.7	0.0290310864202013
ENSG00000269946	ENSG00000269946	-1.0	0.593997414295253	-0.8	0.51623997460186	-1.0	0.501551975663773
ENSG00000269947	AC135178.6	-1.1	0.452105854324912	-0.2	0.867556339186266	0.5	0.611248650740044
ENSG00000269949	AC069307.1	1.3	0.396087262017427	1.5	0.188982231252545	0.8	0.62037769126433
ENSG00000269950	AP000962.1	4.7	0.00160244099793912	4.0	0.00962699573377987	3.6	0.0353621330404571
ENSG00000269951	AC090181.2	1.9	0.0135136403899518	0.4	0.675773823534723		
ENSG00000269952	AL117336.1	-1.7	0.137217598516927	-1.1	0.298149935659273	-0.3	0.733336742285492
ENSG00000269954	AC022239.1	3.4	0.0245669209890341	3.5	0.00153887239495085	4.1	0.00131669842958934
ENSG00000269956	MKNK1-AS1	3.3	0.0013473691366761	2.9	0.00217918808521029	2.7	0.00852297483853287
ENSG00000269958	AL049840.6	-0.2	0.776997884978702	-1.0	0.0552678808408427	-0.9	0.0532371471709651
ENSG00000269959	SPACA6P-AS	-0.3	0.815976654819465	0.3	0.676969163505484	0.8	0.423633722731932
ENSG00000269961	AC010359.2			1.9	0.233584022386314	2.1	0.2239733631846
ENSG00000269964	MEI4			1.6	0.200823806809362	1.0	0.493328382398188
ENSG00000269967	AL136115.2	0.8	0.487153060003843	0.1	0.870787944967607	-1.0	0.360244885758261
ENSG00000269970	AL162424.1			0.5	0.782590558220993	1.7	0.243436825515923
ENSG00000269971	AL020997.2	2.7	0.0652478711889957	2.1	0.120117506131451	1.4	0.363450420059817
ENSG00000269973	AC010969.2	0.6	0.518915926470516	0.4	0.54895860949388		
ENSG00000269974	ENSG00000269974	3.6	0.00406577786623676	2.1	0.0745215680463842	2.8	0.0250555867122587
ENSG00000269976	AC012065.3	2.0	0.230905617576388	1.3	0.367841069493859	1.3	0.448990054881845
ENSG00000269978	AL359881.1	-1.9	0.111657150830003	-1.8	0.0762042684942804	-2.2	0.0610075161458467
ENSG00000269980	AC068768.1	-0.5	0.820511417001413	-0.9	0.557840548337916	-0.4	0.817683380000092
ENSG00000269982	AC018809.2	0.3	0.760279015808903	1.4	0.0212991710346639	0.7	0.195526945635615
ENSG00000269984	AC078795.1	3.1	6.13421906966406E-4	2.6	0.00132917316826434	3.0	2.51581516986673E-4
ENSG00000269985	AL021328.1	1.2	0.123915554981423	-0.1	0.917097182712418	0.6	0.499358650091746
ENSG00000269989	AC036176.3					3.8	0.00916493457714836
ENSG00000269994	AL513318.2	2.7	0.0958004179524107	1.0	0.45617090524718	2.0	0.106015285007328
ENSG00000269997	AC068790.3	4.5	1.49072660882535E-5	3.8	2.66507307640422E-4	3.5	0.00189318317603699
ENSG00000270000	AC005479.2	-1.1	0.431433728624441	-1.8	0.115728788681483	-2.3	0.110524205722894
ENSG00000270001	AL121894.2	1.2	0.428482810160498	1.8	0.0857077255237595	3.0	0.00351360854535819
ENSG00000270002	AC022028.2			4.7	4.82871291856767E-4	4.8	0.00228584746922803
ENSG00000270006	AC010531.6	0.7	0.714822798759222	1.0	0.416730397460202	2.2	0.109183929620931
ENSG00000270011	ZNF559-ZNF177	3.7	0.00568578188426288	2.5	0.0467577045832321	1.9	0.201383840326588
ENSG00000270012	AC232271.1	2.0	0.00241570016353272	1.5	0.0128176369283614	1.9	0.00284842531211364
ENSG00000270015	ENSG00000270015	-0.3	0.752125920965823			-0.6	0.360950299548226
ENSG00000270019	AC110769.2	2.4	0.0147593722609334	1.0	0.262269915744492	1.8	0.0895387281423854
ENSG00000270020	AC009108.3	-0.3	0.875744933998964	0.4	0.712662697058143	2.2	0.0345826067336377
ENSG00000270021	AC026691.1	-1.6	0.150974342181471	-0.9	0.261787863827735	-1.2	0.26634068422114
ENSG00000270022	Z93241.1	2.1	0.0765171444492207	1.0	0.247211709852745	1.6	0.126448894369994
ENSG00000270030	AC136475.7			-0.2	0.88843650613874	1.0	0.465561436422734
ENSG00000270031	AL020997.3			-0.9	0.497012169504757	-1.6	0.328430756919061
ENSG00000270035	AL359881.2	-3.1	0.0415341422605153	-0.7	0.447411433756692	-1.1	0.287531818089319
ENSG00000270038	AL133467.4					3.2	0.066793778208273
ENSG00000270039	AC025165.5	0.7	0.459215546880731	0.5	0.588417549663413	0.2	0.895068988131821
ENSG00000270040	ENSG00000270040	2.3	0.137257013143912	1.2	0.413281841468373		
ENSG00000270048	AC068790.4	5.4	1.42522676597421E-4	3.9	0.0082482463539452		
ENSG00000270049	AC009061.2	0.3	0.799792130758929	0.9	0.207711593822343	1.6	0.00704048812585257
ENSG00000270050	AL035427.1			2.6	0.137334106305095		
ENSG00000270055	AC127502.2	-0.7	0.496005949379706	-0.3	0.660863339346492	-1.0	0.308726633685677
ENSG00000270059	AC121493.1	-0.4	0.820191382132821	-1.4	0.296954070221351	-0.8	0.566783044746998
ENSG00000270060	AC090589.3	0.4	0.771777910150054	1.2	0.190574714237482	1.0	0.333262161481947
ENSG00000270061	AC068790.5	2.4	0.0488411672913425	2.2	0.0217325239637559	2.0	0.0813313550083989
ENSG00000270062	AL606834.2	1.9	0.100705023082726	1.7	0.0523722416903192	1.9	0.0736326796583108
ENSG00000270068	AC125494.3					2.9	0.100457069952438
ENSG00000270069	MIR222HG	-1.0	0.0742551135811884	-2.0	6.79295041012794E-5	-1.6	0.00483807375125387
ENSG00000270071	AP001172.1	2.7	0.0754771860973872	2.7	0.0272822131806573	3.3	0.0116771095257526
ENSG00000270072	AC090559.2	2.1	0.249189495860211	1.8	0.210757186149107	1.9	0.241496695770578
ENSG00000270076	AF131215.7	-1.5	0.31188494738182	-0.8	0.509041232391079	-2.3	0.116040672725843
ENSG00000270077	AP003117.1	1.5	0.393977714875486	1.7	0.238866333264348		
ENSG00000270083	AL021878.2	0.8	0.574472692409236	-0.1	0.948695832706435	0.8	0.496315685584279
ENSG00000270084	GAS5-AS1	1.9	0.0287555526898519	1.5	0.00770801971762331	1.5	0.0284785210833452
ENSG00000270091	AC015726.1					-0.3	0.792619777888866
ENSG00000270095	AC068790.6	4.3	0.00836790198782591	4.1	0.00287123707971415	3.5	0.0351850417268484
ENSG00000270104	AL670729.2			2.6	0.126765019449649		
ENSG00000270106	TSNAX-DISC1	2.3	0.200641886943505	2.8	0.0617640655868554	2.5	0.142536355412035
ENSG00000270108	AL049840.7	1.6	0.0420508444209505	0.9	0.28429629004251	0.5	0.563789335768659
ENSG00000270110	AL353593.2	2.5	0.0125402532747181	0.7	0.466497126462276	1.6	0.0874782697722002
ENSG00000270111	CELF2-DT					3.5	0.0493148375802852
ENSG00000270112	AC090241.2	3.4	0.0717277390293013	5.0	1.0900010279518E-4	4.0	0.0080283936422756
ENSG00000270115	AL513327.3	4.9	0.00157149226905529	4.4	0.00208337608825087	3.9	0.0157136645073775
ENSG00000270116	AP001429.1	4.7	7.85473024521033E-7	3.1	2.94193205143883E-4	2.6	0.0102059461159755
ENSG00000270120	AC007728.3	1.0	0.350222541070431	-1.0	0.41008119610852	-0.4	0.773282973696641
ENSG00000270124	AC092127.2	4.4	3.43847165485049E-4	3.4	0.0028012938906254	3.0	0.0203335915818105
ENSG00000270127	AC027020.2	-0.2	0.92052110047609	1.7	0.0272392792765897	-0.3	0.765728089270588
ENSG00000270130	AC068790.7	4.6	0.00107448982826943	3.6	0.00962147144758299	2.7	0.0909131002833262
ENSG00000270133	AC025766.1	4.2	0.00904858024675935	4.3	0.00216657855276936		
ENSG00000270137	AF230666.2	5.1	1.72866654884242E-4	3.6	0.00716944650825513	4.6	5.44135810011353E-4
ENSG00000270139	AP001172.2	3.4	0.0685668725527731	2.8	0.107415861011199		
ENSG00000270140	AC005520.5	1.4	0.287743293062997	1.0	0.421221307153212	0.2	0.908420503334416
ENSG00000270141	TERC	0.7	0.710637941074	0.3	0.856785900690958		
ENSG00000270147	AC068620.2	3.6	0.0218171001329905	1.7	0.3101225183582	2.4	0.141244488086673
ENSG00000270149	AL591806.4	-0.3	0.869954970273093	-1.6	0.0957927535342088	-0.7	0.493719546277636
ENSG00000270157	AC004918.5	2.7	8.82013033283527E-7	0.9	0.138072292878599	0.7	0.268925718999792
ENSG00000270159	AC018695.3	1.3	0.496687315754453	0.2	0.928519460308151	1.9	0.165733891525458
ENSG00000270164	LINC01480	1.3	0.123226865075472	0.6	0.376160324047292	1.3	0.0895917301522882
ENSG00000270165	AC010530.1	1.1	0.443451327896514	0.1	0.973407773377416	0.6	0.675586641109822
ENSG00000270168	ENSG00000270168	2.4	0.19116827396327	0.5	0.633107521443211	1.6	0.0822119452025905
ENSG00000270170	NCBP2AS2	0.3	0.706769132992574	0.4	0.545877080964802	0.4	0.594230729147347
ENSG00000270171	AL359881.3	-1.6	0.363725603675402	0.6	0.573731101230872	1.2	0.248062849370947
ENSG00000270174	AL022097.1	6.4	7.12359121535535E-7	5.3	3.43513933284583E-5	4.5	0.00220006123055689
ENSG00000270175	AC023509.3	0.1	0.933937418773837	0.7	0.455325962402319	-0.8	0.45575007334009
ENSG00000270177	AC104109.2	-0.1	0.929586961879193	0.2	0.865167913672987	-0.5	0.608579969052686
ENSG00000270179	AP002840.2	-0.1	0.916408419478841	0.7	0.311719947943929	-0.5	0.521940472584899
ENSG00000270184	AC018695.4	0.3	0.828446236338951	-0.7	0.493891387733077	-0.3	0.809447508882251
ENSG00000270188	MTRNR2L11			2.3	0.181362015936004	3.0	0.12072533725684
ENSG00000270190	AC068491.3			2.0	0.210546847672594	2.0	0.28173956164926
ENSG00000270194	AC097359.2	1.4	0.019327728307916	0.6	0.236645713319204	0.7	0.325692176585985
ENSG00000270195	AC016773.2	0.1	0.945678121516786	0.7	0.575977145204994	0.9	0.514598766824714
ENSG00000270196	AC007255.2	3.5	0.0579552998301973	2.3	0.189115670255938		
ENSG00000270204	AC020549.3					3.3	0.0526453662091495
ENSG00000270207	AC077690.1			2.5	0.145061940414201	4.4	0.00654229485704538
ENSG00000270210	AC104695.3	-3.5	7.49648602609545E-5	-3.7	4.25211320121198E-7	-2.8	8.76936312590815E-5
ENSG00000270212	AC008738.6					3.8	0.016547692864507
ENSG00000270218	AC013553.2	3.9	0.0237403389383366	2.3	0.190560022731837		
ENSG00000270225	MTCO2P22					2.1	0.244725646151081
ENSG00000270226	AC006548.2					3.8	0.027642522284092
ENSG00000270228	AC079880.2	2.0	0.0943671516279804	1.6	0.0631380511942136	1.3	0.273083860721899
ENSG00000270230	MTND6P22			3.7	0.00845290364963582	4.0	0.0236646939037268
ENSG00000270231	NBPF8	0.4	0.64172992243025	-0.1	0.87138093092366	-0.5	0.349001285381082
ENSG00000270234	AL355333.1			3.0	0.0577699854927715		
ENSG00000270240	AC015849.1	2.8	0.0859415798153645	1.9	0.215646129414856	3.4	0.0409374304349547
ENSG00000270248	AC011468.4	0.9	0.62275317486677	1.8	0.0838319116290163	1.4	0.247389462652927
ENSG00000270255	AC009884.3	4.0	0.0118245958751425	2.6	0.110444384113849	2.9	0.119070523605491
ENSG00000270257	AC096720.1	1.1	0.329108709675299	1.0	0.274351706517231	1.0	0.308168614555611
ENSG00000270264	NDUFB8P2	2.1	0.146681194245176	1.2	0.350922748544002	1.2	0.420345894570153
ENSG00000270265	AC104819.3	-0.3	0.863392835506754	-0.2	0.888772111994661	0.4	0.764092980016797
ENSG00000270268	AL009028.1	3.8	0.0418140404085921				
ENSG00000270269	IMMP1LP1	3.2	0.0549116464478532	3.0	0.0384557935769897	3.5	0.0176495410624496
ENSG00000270270	BNIP3P10	5.5	1.72941681296649E-4	3.7	0.0105098827410818	2.9	0.110521412293305
ENSG00000270275	TRMT112P7			2.6	0.121344769552984	3.7	0.0362395442541721
ENSG00000270277	AC009948.2	3.1	3.23280214874003E-4	1.7	0.0857077255237595	1.5	0.16811717017184
ENSG00000270279	AL132655.3			3.7	0.010753639934249	4.9	6.15079194229395E-4
ENSG00000270281	AC020910.3					2.0	0.273083860721899
ENSG00000270282	AL096855.2	1.9	0.270956510942564	2.1	0.118997089916537	1.3	0.450495819663517
